,word,sentid,sentpos,wlen,surp,entropy,entred,RT
4702,young,22,7,5,11.074254035949707,6.6325950622558585,2.9040851593017583,337.71276595744706
4703,"man,",44,17,4,3.7685897350311284,10.655701160430908,2.1958923339843754,353.414893617021
4704,grinned,22,10,5,6.4367451667785645,6.940042018890381,0.0,350.63829787234005
4705,back,22,11,4,9.716383934020996,6.492981910705566,0.4470601081848145,316.0212765957449
4706,at,22,12,2,6.420445442199707,5.3165016174316415,1.1764802932739258,321.6382978723401
4707,me,22,13,2,15.215738296508787,5.074522018432617,0.24197959899902344,306.6702127659568
4708,and,22,14,3,3.3524839878082275,4.0136022567749015,1.0609197616577148,293.924731182796
4709,said,22,15,4,9.349452018737793,8.007362365722656,0.0,301.172043010753
4710,that,22,16,4,1.265539050102234,4.034444808959962,3.9729175567626953,315.3225806451609
4711,he,22,17,2,2.5028016567230225,5.3872175216674805,0.0,309.5913978494619
4712,would,22,18,5,2.6641173362731934,4.860759258270264,0.5264582633972168,302.5913978494619
4713,try,22,19,3,11.014593124389648,6.743741512298584,0.0,308.15053763440903
4714,his,22,20,3,9.474031448364258,1.4054123163223269,5.338329195976256,308.483870967742
4715,best.,44,43,5,15.385762691497803,17.850491523742676,0.7880849838256836,342.0
4716,I,23,0,1,7.425821304321289,6.402242660522461,0.0,294.075268817204
4717,was,23,1,3,3.6243417263031006,8.211592674255371,0.0,309.797872340426
4718,so,23,2,2,7.774276256561278,8.585234642028809,0.0,292.096774193548
4719,happy,23,3,5,5.0920677185058585,8.8096923828125,0.0,294.5268817204301
4720,when,23,4,4,6.778872489929199,4.316071510314941,4.493620872497559,280.4148936170209
4721,he,23,5,2,3.604241847991944,6.051788806915282,0.0,279.5851063829791
4722,started,23,6,7,7.635293483734131,6.940389633178711,0.0,295.3936170212769
4723,to,23,7,2,2.5545616149902344,6.539309501647949,0.4010801315307617,319.1182795698919
4724,cut,23,8,3,10.431715965270996,8.004605293273926,0.0,293.8297872340432
4725,my,23,9,2,8.08543872833252,6.361281871795653,1.6433234214782717,318.56382978723406
4726,"hair,",46,21,5,10.54395604133606,15.245115756988525,3.929328441619873,291.935483870968
4727,but,23,12,3,2.8599214553833012,6.757830619812013,0.0,297.548387096774
4728,just,23,13,4,8.925162315368652,6.927750587463379,0.0,313.77173913043504
4729,as,23,14,2,5.418109893798828,7.4604434967041025,0.0,304.1170212765961
4730,he,23,15,2,5.508662223815918,6.728142738342285,0.7323007583618164,307.404255319149
4731,started,23,16,7,7.52064847946167,6.103935241699219,0.6242074966430664,317.77659574468106
4732,to,23,17,2,3.996757030487061,6.635643005371094,0.0,304.0212765957449
4733,"cut,",46,37,4,16.202993392944336,14.090456008911133,1.1629495620727541,305.37234042553206
4734,the,23,20,3,3.1711716651916504,6.669985771179199,0.0,342.28723404255294
4735,"matron,",46,43,6,7.809947967529297,18.684130668640137,2.4654455184936523,337.71276595744706
4736,who,23,23,3,5.505416393280028,8.124288558959961,0.0,357.57446808510593
4737,had,23,24,3,2.68858003616333,6.7245421409606925,1.3997464179992676,321.6063829787231
4738,been,23,25,4,2.6051559448242188,7.523128032684326,0.0,321.7526881720431
4739,watching,23,26,8,13.142303466796875,9.41170597076416,0.0,304.4731182795699
4740,me,23,27,2,8.126293182373049,6.810065746307372,2.601640224456787,301.066666666667
4741,and,23,28,3,4.248792648315431,6.385560512542725,0.4245052337646485,308.720430107527
4742,had,23,29,3,5.490801811218262,9.17425537109375,0.0,314.25531914893594
4743,a,23,30,1,2.664386987686157,7.147608280181885,2.026647090911865,308.5106382978719
4744,look,23,31,4,11.233506202697754,9.891392707824707,0.0,319.5212765957449
4745,as,23,32,2,7.853557586669923,5.1489763259887695,4.7424163818359375,311.655913978495
4746,cold,23,33,4,12.987452507019045,6.3105106353759775,0.0,311.84782608695696
4747,as,23,34,2,3.1488990783691406,5.4346113204956055,0.8758993148803711,327.15957446808494
4748,"ice,",46,71,4,19.946038246154785,13.997560977935791,0.0,353.90425531914894
4749,motioned,23,37,5,5.237561225891113,7.500521659851074,0.4860081672668457,333.87234042553206
4750,for,23,38,3,7.605288982391357,6.248852729797362,1.251668930053711,329.07446808510593
4751,him,23,39,3,5.653695583343506,6.755847454071045,0.0,316.3085106382979
4752,to,23,40,2,5.391901016235352,3.950456380844116,2.8053910732269287,296.21276595744706
4753,come,23,41,4,6.965638637542725,8.25413703918457,0.0,299.18085106383
4754,over,23,42,4,7.920687198638916,5.363303184509277,2.890833854675293,315.86021505376306
4755,to,23,43,2,3.3114283084869385,5.140870571136475,0.22243261337280276,299.064516129032
4756,where,23,44,5,10.594016075134276,7.401225090026855,0.0,310.0
4757,she,23,45,3,4.551269054412842,5.464673042297363,1.936552047729492,296.6382978723401
4758,was,23,46,3,2.04555892944336,6.153951168060303,0.0,308.4574468085111
4759,standing.,46,95,9,13.483011722564699,14.75876522064209,2.9391679763793945,340.57446808510593
4760,She,24,0,3,11.37324047088623,6.40224552154541,0.0,331.8936170212769
4761,whispered,24,1,5,5.417779445648193,6.7945308685302725,0.0,343.35106382978717
4762,something,24,2,9,14.57022190093994,6.115822792053223,0.6787080764770508,302.97849462365605
4763,into,24,3,4,8.43547534942627,5.406987190246582,0.7088356018066406,304.451612903226
4764,his,24,4,3,5.185300350189209,5.052692413330078,0.3542947769165039,291.968085106383
4765,ear,24,5,3,12.275227546691895,9.89125156402588,0.0,300.3936170212769
4766,that,24,6,4,6.265010356903076,5.265518665313722,4.625732898712158,295.77659574468106
4767,caused,24,7,6,11.244837760925293,7.4020938873291025,0.0,311.18085106383
4768,the,24,8,3,2.620033264160156,6.700958728790282,0.7011351585388184,306.5212765957449
4769,barber,24,9,6,17.310997009277347,11.026803970336914,0.0,308.5851063829791
4770,to,24,10,2,1.590261697769165,5.112256050109863,5.914547920227051,316.8297872340432
4771,shake,24,11,5,14.679367065429688,7.171894550323486,0.0,334.55913978494607
4772,his,24,12,3,3.291043519973755,5.107602596282959,2.064291954040528,324.1063829787231
4773,"head,",48,27,5,11.22492504119873,15.66621208190918,5.3663291931152335,333.903225806452
4774,like,24,15,4,11.187840461730957,7.058497428894043,0.0,331.510869565217
4775,he,24,16,2,7.03428316116333,6.783733367919923,0.2747640609741211,318.4731182795699
4776,was,24,17,3,2.261558055877685,7.321871280670166,0.0,296.9148936170209
4777,telling,24,18,7,14.059556007385256,8.927857398986816,0.0,306.8085106382979
4778,"her,",48,39,4,8.561211109161377,11.735268592834473,3.7977819442749023,382.72340425531894
4779,'No'.,72,66,7,21.00196862220764,21.82460927963257,0.8190822601318359,405.21276595744706
4780,In,25,0,2,4.312239646911621,6.40224552154541,0.0,356.06382978723394
4781,"response,",50,3,9,11.074763536453247,8.066179156303406,6.017557263374329,334.35106382978717
4782,the,25,3,3,1.7584649324417114,6.689762592315674,0.0,316.98924731182797
4783,matron,25,4,5,3.820187330245972,10.81406307220459,0.0,330.72340425531894
4784,walked,25,5,6,16.728609085083008,8.553007125854492,2.2610559463500977,366.26881720430083
4785,over,25,6,4,6.287025451660156,6.030752182006836,2.522254943847656,320.81521739130403
4786,to,25,7,2,3.881769418716431,5.658315181732178,0.3724370002746582,310.7065217391299
4787,a,25,8,1,3.945661783218384,6.639811992645264,0.0,324.9893617021281
4788,little,25,9,6,12.272871971130373,10.260855674743652,0.0,310.01075268817203
4789,man,25,10,3,9.766834259033203,9.829803466796877,0.4310522079467773,337.1702127659568
4790,sitting,25,11,7,11.200499534606934,5.7321977615356445,4.097605705261231,309.8387096774191
4791,in,25,12,2,2.434203863143921,2.559173583984375,3.173024177551269,299.4623655913978
4792,an,25,13,2,5.329581260681152,4.9939799308776855,0.0,326.27659574468106
4793,office,25,14,6,9.484313011169434,8.624024391174316,0.0,322.57446808510593
4794,chair,25,15,5,16.559309005737305,5.5965447425842285,3.027479648590088,314.3297872340432
4795,that,25,16,4,6.308067798614503,4.1477627754211435,1.448781967163086,333.6170212765961
4796,squeaked,25,17,5,6.616665363311768,6.8345794677734375,0.0,337.68085106383
4797,as,25,18,2,7.3832154273986825,6.621827602386475,0.2127518653869629,339.0537634408601
4798,it,25,19,2,5.90699577331543,5.280253887176514,1.341573715209961,308.8924731182802
4799,rolled,25,20,6,13.400879859924315,6.438233852386475,0.0,322.92553191489407
4800,around,25,21,6,9.6121187210083,4.384171962738037,2.054061889648437,315.28723404255294
4801,the,25,22,3,4.335547924041748,4.671205520629883,0.0,301.33695652173907
4802,floor,25,23,5,8.203493118286133,10.04765510559082,0.0,319.97849462365605
4803,and,25,24,3,4.024989604949951,4.535458564758301,5.51219654083252,309.782608695652
4804,spoke,25,25,5,11.316783905029295,9.454041481018066,0.0,298.16304347826093
4805,to,25,26,2,3.26999831199646,6.085803508758545,3.368237972259521,287.78494623655894
4806,him.,50,55,4,6.337600588798523,10.773443222045898,2.1537332534790044,331.9462365591399
4807,It,26,0,2,7.448396682739258,6.40224552154541,0.0,318.76595744680805
4808,was,26,1,3,1.296560764312744,3.4118902683258057,2.9903552532196045,281.73404255319195
4809,the,26,2,3,3.63525652885437,7.830411434173584,0.0,318.71276595744706
4810,little,26,3,6,13.996350288391113,5.008738040924072,2.821673393249512,307.397849462366
4811,man,26,4,3,9.536457061767578,9.545747756958008,0.0,294.6195652173911
4812,who,26,5,3,3.0558083057403564,5.297424793243408,4.2483229637146005,317.23655913978513
4813,then,26,6,4,9.616836547851562,6.2650184631347665,0.0,304.10869565217405
4814,walked,26,7,6,10.702588081359863,7.6273741722106925,0.0,293.65957446808494
4815,over,26,8,4,5.528484344482422,5.9491825103759775,1.6781916618347168,284.666666666667
4816,and,26,9,3,4.627881050109863,5.763986110687256,0.1851963996887207,290.98924731182797
4817,said,26,10,4,9.787796974182127,8.789943695068361,0.0,307.612903225806
4818,something,26,11,9,14.107864379882812,4.77108097076416,4.018862724304198,319.9574468085111
4819,to,26,12,2,3.745335102081299,6.190330982208253,0.0,293.55319148936195
4820,the,26,13,3,5.403141975402832,8.435861587524414,0.0,298.5
4821,man,26,14,3,7.172208309173584,10.782835960388184,0.0,312.968085106383
4822,who,26,15,3,3.3207798004150386,6.909663200378418,3.8731727600097656,301.0537634408601
4823,was,26,16,3,3.5463085174560547,5.767742156982423,1.1419210433959959,279.9893617021281
4824,cutting,26,17,7,15.03681468963623,9.069809913635254,0.0,280.6382978723401
4825,my,26,18,2,10.283305168151855,6.080913066864014,2.98889684677124,297.3548387096771
4826,hair.,52,39,5,9.316787242889404,15.123014450073242,4.357820510864259,310.17582417582395
4827,The,27,0,3,2.774135112762451,6.40224552154541,0.0,319.35106382978717
4828,next,27,1,4,7.29118537902832,9.948598861694336,0.0,290.182795698925
4829,thing,27,2,5,10.420825004577637,6.573417663574219,3.3751811981201167,277.68478260869597
4830,I,27,3,1,8.786043167114258,5.637816429138184,0.9356012344360352,287.0
4831,"knew,",54,9,5,11.568894863128662,13.312864780426025,1.5867104530334473,303.8085106382979
4832,the,27,6,3,4.790480613708496,6.466746330261231,0.0,321.9148936170209
4833,man,27,7,3,7.591281414031982,10.269926071166992,0.0,288.5212765957449
4834,who,27,8,3,4.230319023132323,7.519487380981445,2.750438690185547,290.0425531914889
4835,was,27,9,3,3.20168685913086,7.098598957061768,0.4208884239196777,292.032258064516
4836,cutting,27,10,7,14.863811492919922,9.056417465209961,0.0,282.548387096774
4837,my,27,11,2,7.658406734466553,6.253582954406737,2.8028345108032227,273.92553191489407
4838,hair,27,12,4,7.250485897064209,9.52124309539795,0.0,296.55319148936195
4839,told,27,13,4,16.219507217407227,5.940680980682372,3.580562114715576,297.634408602151
4840,me,27,14,2,6.038686275482178,6.2066707611083975,0.0,285.1935483870971
4841,that,27,15,4,2.142254590988159,4.490525722503662,1.7161450386047363,313.064516129032
4842,he,27,16,2,2.610389947891236,5.632859230041504,0.0,308.15053763440903
4843,was,27,17,3,2.2524304389953613,5.489643096923828,0.14321613311767578,302.182795698925
4844,no,27,18,2,8.219141960144043,8.454431533813478,0.0,328.50537634408596
4845,longer,27,19,6,0.6098601222038269,4.177343845367432,4.277087688446045,325.8617021276599
4846,allowed,27,20,7,8.696586608886719,8.96722412109375,0.0,313.483870967742
4847,to,27,21,2,1.3846378326416016,4.992525100708008,3.9746990203857417,303.6304347826089
4848,give,27,22,4,6.358180522918701,8.508625984191895,0.0,292.0537634408601
4849,me,27,23,2,5.730100154876709,6.031260967254639,2.477365016937256,304.22340425531894
4850,an,27,24,2,5.6482787132263175,6.4990949630737305,0.0,310.0851063829791
4851,Elvis,27,25,5,18.67158317565918,9.114117622375488,0.0,298.97849462365605
4852,cut.,54,53,4,16.649365663528442,13.604211330413818,3.724377155303955,338.08695652173907
4853,'Why,28,0,5,3.2959001064300537,6.40224552154541,0.0,352.63829787234005
4854,not?',84,6,5,35.6530647277832,15.730666473507881,8.614308997988699,326.3617021276599
4855,I,29,0,1,7.4258198738098145,6.40224552154541,0.0,308.42553191489407
4856,cried,29,1,5,15.528907775878904,8.211592674255371,0.0,350.86170212765995
4857,desperately.,58,5,12,19.904548406600956,10.79898977279663,3.101417064666748,342.28723404255294
4858,The,30,0,3,2.774135112762451,6.40224552154541,0.0,330.182795698925
4859,kindly,30,1,6,20.136762619018555,9.948598861694336,0.0,347.81914893617017
4860,barber,30,2,6,18.32460021972656,6.842064380645753,3.106534481048584,333.279569892473
4861,stopped,30,3,7,18.45071792602539,4.094195365905762,2.7478690147399902,333.516129032258
4862,by,30,4,2,5.364935398101807,6.257009506225586,0.0,333.07446808510593
4863,the,30,5,3,1.6821651458740234,7.183794975280763,0.0,344.06382978723394
4864,matron,30,6,5,3.2706449031829834,10.49947452545166,0.0,350.1914893617019
4865,did,30,7,3,14.486774444580078,6.433918476104736,4.065556049346924,441.72340425531894
4866,not,30,8,3,0.22121095657348636,1.7952957153320312,4.638622760772705,410.25531914893594
4867,"answer,",60,19,7,17.11006498336792,15.177282333374023,1.3515071868896484,411.1075268817201
4868,but,30,11,3,2.720834255218506,5.593697547912598,1.3191900253295898,370.655913978495
4869,from,30,12,4,8.671517372131348,7.081301689147949,0.0,318.817204301075
4870,his,30,13,3,5.405354022979736,6.4209303855896,0.6603713035583496,326.096774193548
4871,"expression,",60,29,11,15.67481279373169,14.167423248291016,4.278554916381837,350.1290322580649
4872,I,30,16,1,8.749441146850586,6.907691478729247,0.0,307.77659574468106
4873,could,30,17,5,5.326859951019287,7.34412956237793,0.0,298.12765957446794
4874,tell,30,18,4,8.496927261352539,6.7986793518066415,0.5454502105712891,299.12903225806485
4875,that,30,19,4,4.6742753982543945,6.15498685836792,0.6436924934387207,292.9139784946239
4876,he,30,20,2,3.9371354579925537,6.260995864868164,0.0,302.827956989247
4877,wished,30,21,6,10.47636604309082,5.160952568054199,1.1000432968139648,329.075268817204
4878,he,30,22,2,9.408238410949707,4.0438618659973145,1.1170907020568848,320.817204301075
4879,could,30,23,5,3.772694110870361,5.7150936126708975,0.0,304.172043010753
4880,cut,30,24,3,11.331250190734865,7.484818458557129,0.0,302.12765957446794
4881,it,30,25,2,4.481791973114014,6.543727397918701,0.9410910606384276,298.2903225806449
4882,as,30,26,2,5.238654613494873,6.096354961395264,0.4473724365234375,303.968085106383
4883,I,30,27,1,9.023954391479492,5.239053726196289,0.8573012351989746,313.6382978723401
4884,had,30,28,3,3.161731719970703,6.8166465759277335,0.0,306.344086021505
4885,asked.,60,59,6,14.9525306224823,13.867760181427004,2.362639904022217,347.9893617021281
4886,Within,31,0,6,9.176233291625977,6.40224552154541,0.0,321.56382978723406
4887,a,31,1,1,2.4711813926696777,4.651445388793945,1.7508001327514648,306.50537634408596
4888,few,31,2,3,3.531943082809448,6.230756759643555,0.0,293.44680851063805
4889,"minutes,",62,7,8,10.18093705177307,6.664941310882568,3.775421619415283,319.35106382978717
4890,it,31,5,2,4.2856879234313965,6.2806968688964835,0.0,314.7526881720431
4891,wasn't,62,13,8,7.248859643936156,13.115023612976078,1.8411979675292969,310.4731182795699
4892,an,31,8,2,8.209329605102539,6.43673849105835,2.238786220550537,306.904255319149
4893,Elvis,31,9,5,18.941936492919922,9.4021635055542,0.0,337.797872340426
4894,"haircut,",62,21,8,19.559351563453674,12.76678991317749,4.912185192108154,302.3085106382979
4895,but,31,12,3,3.979070425033569,6.170441627502441,0.0,295.43617021276594
4896,a,31,13,1,5.258394241333008,7.112734794616699,0.0,294.5376344086022
4897,short,31,14,5,7.187318801879883,9.454874038696287,0.0,312.65957446808494
4898,buzz,31,15,5,5.231311798095703,9.860276222229004,0.0,335.0851063829791
4899,cut,31,16,3,11.619394302368164,8.379323959350586,1.4809522628784182,328.5
4900,that,31,17,4,8.903926849365234,7.231438636779785,1.1478853225708008,310.483870967742
4901,the,31,18,3,3.210885763168335,7.4559898376464835,0.0,308.73404255319195
4902,barber,31,19,6,16.420228958129886,11.094497680664062,0.0,321.904255319149
4903,had,31,20,3,4.3413968086242685,7.226947784423827,3.8675498962402335,318.86021505376306
4904,given,31,21,5,8.416184425354004,7.549296855926514,0.0,319.3617021276599
4905,me.,62,45,3,16.538735389709473,14.715230941772461,0.5227527618408203,353.43478260869597
4906,When,32,0,4,9.081892013549805,6.40224552154541,0.0,331.41935483871
4907,he,32,1,2,4.485407829284668,6.732481002807617,0.0,323.75531914893594
4908,finished,32,2,8,9.808788299560547,6.834516525268555,0.0,306.204301075269
